notebook,source_table,source_column,destination_table,destination_column,transformation_type,transformation_expr
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),contract_code,outstanding_debt_by_contract (dlc_data.db),contract_code,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),contract_id,outstanding_debt_by_contract (dlc_data.db),contract_id,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),contract_status,outstanding_debt_by_contract (dlc_data.db),contract_status,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),disbursed_date,outstanding_debt_by_contract (dlc_data.db),disbursed_date,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),disbursed_month,outstanding_debt_by_contract (dlc_data.db),disbursed_month,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),_LITERAL_,outstanding_debt_by_contract (dlc_data.db),disbursed_month,LITERAL,"date_format('start_contact_date', 'yyyyMM'"
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),disbursement,outstanding_debt_by_contract (dlc_data.db),disbursement,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),due_number,outstanding_debt_by_contract (dlc_data.db),due_number,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),hold,outstanding_debt_by_contract (dlc_data.db),hold,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),id,outstanding_debt_by_contract (dlc_data.db),id,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),interest_and_fees_collected,outstanding_debt_by_contract (dlc_data.db),interest_and_fees_collected,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),interest_collected,outstanding_debt_by_contract (dlc_data.db),interest_collected,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),interest_overdue,outstanding_debt_by_contract (dlc_data.db),interest_overdue,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),loan_amount,outstanding_debt_by_contract (dlc_data.db),loan_amount,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),loan_term,outstanding_debt_by_contract (dlc_data.db),loan_term,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),outstanding_capital,outstanding_debt_by_contract (dlc_data.db),outstanding_capital,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),outstanding_principal,outstanding_debt_by_contract (dlc_data.db),outstanding_principal,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),outstanding_principal_collected,outstanding_debt_by_contract (dlc_data.db),outstanding_principal_collected,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),outstanding_principal_not_yet_due,outstanding_debt_by_contract (dlc_data.db),outstanding_principal_not_yet_due,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),outstanding_principal,outstanding_debt_by_contract (dlc_data.db),outstanding_principal_not_yet_due,EXPRESSION,"col(""outstanding_principal"")-col(""principal_overdue"""
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),principal_overdue,outstanding_debt_by_contract (dlc_data.db),outstanding_principal_not_yet_due,EXPRESSION,"col(""outstanding_principal"")-col(""principal_overdue"""
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),overdue_fine_collected,outstanding_debt_by_contract (dlc_data.db),overdue_fine_collected,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),paid_os,outstanding_debt_by_contract (dlc_data.db),paid_os,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),principal_overdue,outstanding_debt_by_contract (dlc_data.db),principal_overdue,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),project_principal_overdue,outstanding_debt_by_contract (dlc_data.db),project_principal_overdue,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),remaining_due_capital,outstanding_debt_by_contract (dlc_data.db),remaining_due_capital,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),remaining_due_interest,outstanding_debt_by_contract (dlc_data.db),remaining_due_interest,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),remaining_overdue_fine,outstanding_debt_by_contract (dlc_data.db),remaining_overdue_fine,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),utm_source,outstanding_debt_by_contract (dlc_data.db),utm_source,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),capital_collected,outstanding_debt_report (dlc_data.db),capital_collected,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),capital_collected,outstanding_debt_report (dlc_data.db),capital_collected,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),collected,outstanding_debt_report (dlc_data.db),collected,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),outstanding_principal_collected,outstanding_debt_report (dlc_data.db),collected,EXPRESSION,col('outstanding_principal_collected')+col('interest_and_fees_collected'
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),interest_and_fees_collected,outstanding_debt_report (dlc_data.db),collected,EXPRESSION,col('outstanding_principal_collected')+col('interest_and_fees_collected'
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),collected,outstanding_debt_report (dlc_data.db),collected,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),outstanding_principal_collected,outstanding_debt_report (dlc_data.db),collected,EXPRESSION,col('outstanding_principal_collected')+col('interest_and_fees_collected'
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),interest_and_fees_collected,outstanding_debt_report (dlc_data.db),collected,EXPRESSION,col('outstanding_principal_collected')+col('interest_and_fees_collected'
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),contract_code,outstanding_debt_report (dlc_data.db),contract_code,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),contract_code,outstanding_debt_report (dlc_data.db),contract_code,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),contract_id,outstanding_debt_report (dlc_data.db),contract_id,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),contract_id,outstanding_debt_report (dlc_data.db),contract_id,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),contract_status,outstanding_debt_report (dlc_data.db),contract_status,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),contract_status,outstanding_debt_report (dlc_data.db),contract_status,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),disbursed_date,outstanding_debt_report (dlc_data.db),disbursed_date,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),disbursed_date,outstanding_debt_report (dlc_data.db),disbursed_date,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),disbursed_month,outstanding_debt_report (dlc_data.db),disbursed_month,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),_LITERAL_,outstanding_debt_report (dlc_data.db),disbursed_month,LITERAL,"date_format('start_contact_date', 'yyyyMM'"
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),disbursed_month,outstanding_debt_report (dlc_data.db),disbursed_month,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),_LITERAL_,outstanding_debt_report (dlc_data.db),disbursed_month,LITERAL,"date_format('start_contact_date', 'yyyyMM'"
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),disbursed_time,outstanding_debt_report (dlc_data.db),disbursed_time,GROUPBY,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),disbursement,outstanding_debt_report (dlc_data.db),disbursement,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),disbursement,outstanding_debt_report (dlc_data.db),disbursement,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),due_number,outstanding_debt_report (dlc_data.db),due_number,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),due_number,outstanding_debt_report (dlc_data.db),due_number,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),hold,outstanding_debt_report (dlc_data.db),hold,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),hold,outstanding_debt_report (dlc_data.db),hold,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),id,outstanding_debt_report (dlc_data.db),id,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),id,outstanding_debt_report (dlc_data.db),id,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),identity_card,outstanding_debt_report (dlc_data.db),identity_card,GROUPBY,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),interest_and_fees_collected,outstanding_debt_report (dlc_data.db),interest_and_fees_collected,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),interest_and_fees_collected,outstanding_debt_report (dlc_data.db),interest_and_fees_collected,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),interest_collected,outstanding_debt_report (dlc_data.db),interest_collected,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),interest_collected,outstanding_debt_report (dlc_data.db),interest_collected,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),interest_overdue,outstanding_debt_report (dlc_data.db),interest_overdue,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),interest_overdue,outstanding_debt_report (dlc_data.db),interest_overdue,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),loan_amount,outstanding_debt_report (dlc_data.db),loan_amount,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),loan_amount,outstanding_debt_report (dlc_data.db),loan_amount,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),loan_term,outstanding_debt_report (dlc_data.db),loan_term,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),loan_term,outstanding_debt_report (dlc_data.db),loan_term,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),outstanding_capital,outstanding_debt_report (dlc_data.db),outstanding_capital,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),outstanding_capital,outstanding_debt_report (dlc_data.db),outstanding_capital,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),outstanding_principal,outstanding_debt_report (dlc_data.db),outstanding_principal,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),outstanding_principal,outstanding_debt_report (dlc_data.db),outstanding_principal,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),outstanding_principal_collected,outstanding_debt_report (dlc_data.db),outstanding_principal_collected,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),outstanding_principal_collected,outstanding_debt_report (dlc_data.db),outstanding_principal_collected,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),outstanding_principal_not_yet_due,outstanding_debt_report (dlc_data.db),outstanding_principal_not_yet_due,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),outstanding_principal,outstanding_debt_report (dlc_data.db),outstanding_principal_not_yet_due,EXPRESSION,"col(""outstanding_principal"")-col(""principal_overdue"""
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),principal_overdue,outstanding_debt_report (dlc_data.db),outstanding_principal_not_yet_due,EXPRESSION,"col(""outstanding_principal"")-col(""principal_overdue"""
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),outstanding_principal_not_yet_due,outstanding_debt_report (dlc_data.db),outstanding_principal_not_yet_due,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),outstanding_principal,outstanding_debt_report (dlc_data.db),outstanding_principal_not_yet_due,EXPRESSION,"col(""outstanding_principal"")-col(""principal_overdue"""
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),principal_overdue,outstanding_debt_report (dlc_data.db),outstanding_principal_not_yet_due,EXPRESSION,"col(""outstanding_principal"")-col(""principal_overdue"""
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),overdue_fine_collected,outstanding_debt_report (dlc_data.db),overdue_fine_collected,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),overdue_fine_collected,outstanding_debt_report (dlc_data.db),overdue_fine_collected,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),paid_os,outstanding_debt_report (dlc_data.db),paid_os,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),paid_os,outstanding_debt_report (dlc_data.db),paid_os,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),principal_overdue,outstanding_debt_report (dlc_data.db),principal_overdue,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),principal_overdue,outstanding_debt_report (dlc_data.db),principal_overdue,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),project_principal_overdue,outstanding_debt_report (dlc_data.db),project_principal_overdue,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),project_principal_overdue,outstanding_debt_report (dlc_data.db),project_principal_overdue,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),remaining_due_capital,outstanding_debt_report (dlc_data.db),remaining_due_capital,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),remaining_due_capital,outstanding_debt_report (dlc_data.db),remaining_due_capital,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),remaining_due_interest,outstanding_debt_report (dlc_data.db),remaining_due_interest,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),remaining_due_interest,outstanding_debt_report (dlc_data.db),remaining_due_interest,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),remaining_overdue_fine,outstanding_debt_report (dlc_data.db),remaining_overdue_fine,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),remaining_overdue_fine,outstanding_debt_report (dlc_data.db),remaining_overdue_fine,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),term,outstanding_debt_report (dlc_data.db),term,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report.ipynb,contract_vc (dlc_data.db),utm_source,outstanding_debt_report (dlc_data.db),utm_source,DIRECT,
./disbursement/outstanding_debt/outstanding_debt_report_daily.ipynb,contract_vc (dlc_data.db),utm_source,outstanding_debt_report (dlc_data.db),utm_source,DIRECT,
./disbursement/overview_disbursment/overview_disbursment.ipynb,contract_exception (dlc_data.db),contract_id,overview_disbursment (dlc_data.db),contract_id,DIRECT,
./disbursement/overview_disbursment/overview_disbursment.ipynb,contract_exception (dlc_data.db),disbursed_date,overview_disbursment (dlc_data.db),disbursed_date,DIRECT,
./disbursement/overview_disbursment/overview_disbursment.ipynb,contract_exception (dlc_data.db),_LITERAL_,overview_disbursment (dlc_data.db),disbursed_month,LITERAL,"date_format('disbursed_date','yyyyMM'"
./disbursement/overview_disbursment/overview_disbursment.ipynb,contract_exception (dlc_data.db),disbursed_month,overview_disbursment (dlc_data.db),disbursed_month,GROUPBY,
./disbursement/overview_disbursment/overview_disbursment.ipynb,contract_exception (dlc_data.db),id,overview_disbursment (dlc_data.db),id,DIRECT,
./disbursement/overview_disbursment/overview_disbursment.ipynb,contract_exception (dlc_data.db),loan_term,overview_disbursment (dlc_data.db),loan_term,GROUPBY,
./disbursement/overview_disbursment/overview_disbursment.ipynb,contract_exception (dlc_data.db),product_id,overview_disbursment (dlc_data.db),product_id,DIRECT,
./disbursement/overview_disbursment/overview_disbursment.ipynb,contract_exception (dlc_data.db),utm_source,overview_disbursment (dlc_data.db),product_type,CONDITIONAL,when(col('utm_source'
./disbursement/overview_disbursment/overview_disbursment.ipynb,contract_exception (dlc_data.db),product_type,overview_disbursment (dlc_data.db),product_type,GROUPBY,
./disbursement/overview_disbursment/overview_disbursment.ipynb,contract_exception (dlc_data.db),utm_source,overview_disbursment (dlc_data.db),utm_source,GROUPBY,
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),account_number,overview_terminate (dlc_data.db),account_number,DIRECT,
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),account_number,overview_terminate (dlc_data.db),account_number,DIRECT,
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),contract_id,overview_terminate (dlc_data.db),contract_id,DIRECT,
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),contract_id,overview_terminate (dlc_data.db),contract_id,DIRECT,
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),contract_status,overview_terminate (dlc_data.db),contract_status,DIRECT,
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),contract_status,overview_terminate (dlc_data.db),contract_status,DIRECT,
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),date_key,overview_terminate (dlc_data.db),date_key,DIRECT,
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),date_key,overview_terminate (dlc_data.db),date_key,DIRECT,
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),disbursed_date,overview_terminate (dlc_data.db),disbursed_date,DIRECT,
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),disbursed_date,overview_terminate (dlc_data.db),disbursed_date,DIRECT,
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),_LITERAL_,overview_terminate (dlc_data.db),disbursed_month,LITERAL,"date_format('disbursed_date','yyyyMM'"
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),_LITERAL_,overview_terminate (dlc_data.db),disbursed_month,LITERAL,"date_format('disbursed_date','yyyyMM'"
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),disbursed_month,overview_terminate (dlc_data.db),disbursed_month,GROUPBY,
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),disbursed_time,overview_terminate (dlc_data.db),disbursed_time,DIRECT,
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),due_number,overview_terminate (dlc_data.db),due_number,DIRECT,
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),pos,overview_terminate (dlc_data.db),due_number,EXPRESSION,col('due_number')+col('pos'
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),due_number,overview_terminate (dlc_data.db),due_number,DIRECT,
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),pos,overview_terminate (dlc_data.db),due_number,EXPRESSION,col('due_number')+col('pos'
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),id,overview_terminate (dlc_data.db),id,DIRECT,
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),id,overview_terminate (dlc_data.db),id,DIRECT,
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),identity_card,overview_terminate (dlc_data.db),identity_card,DIRECT,
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),installment_end_date,overview_terminate (dlc_data.db),installment_end_date,DIRECT,
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),installment_end_date,overview_terminate (dlc_data.db),installment_end_date,DIRECT,
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),installment_start_date,overview_terminate (dlc_data.db),installment_start_date,DIRECT,
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),installment_start_date,overview_terminate (dlc_data.db),installment_start_date,DIRECT,
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),due_number,overview_terminate (dlc_data.db),is_return,CONDITIONAL,when((col('due_number') < col('loan_term'
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),loan_term,overview_terminate (dlc_data.db),is_return,CONDITIONAL,when((col('due_number') < col('loan_term'
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),loan_code,overview_terminate (dlc_data.db),loan_code,DIRECT,
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),loan_term,overview_terminate (dlc_data.db),loan_term,GROUPBY,
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),loan_term,overview_terminate (dlc_data.db),loan_term,GROUPBY,
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),_LITERAL_,overview_terminate (dlc_data.db),max_reloan_utm_source,LITERAL,"max(""reloan_utm_source"""
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),product_id,overview_terminate (dlc_data.db),product_id,DIRECT,
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),product_id,overview_terminate (dlc_data.db),product_id,DIRECT,
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),utm_source,overview_terminate (dlc_data.db),product_type,CONDITIONAL,when(col('utm_source'
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),product_type,overview_terminate (dlc_data.db),product_type,GROUPBY,
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),utm_source,overview_terminate (dlc_data.db),product_type,CONDITIONAL,when(col('utm_source'
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),product_type,overview_terminate (dlc_data.db),product_type,GROUPBY,
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),_LITERAL_,overview_terminate (dlc_data.db),reloan_utm_source,LITERAL,row_number(
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),_LITERAL_,overview_terminate (dlc_data.db),seq,LITERAL,row_number(
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),_LITERAL_,overview_terminate (dlc_data.db),seq,LITERAL,row_number(
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),terminate_date,overview_terminate (dlc_data.db),terminate_date,DIRECT,
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),installment_start_date,overview_terminate (dlc_data.db),terminate_date,CONDITIONAL,"when(((date_add(col(""terminate_date""), 1) == col(""installment_start_date"""
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),terminate_date,overview_terminate (dlc_data.db),terminate_date,DIRECT,
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),installment_start_date,overview_terminate (dlc_data.db),terminate_date,CONDITIONAL,"when(((date_add(col(""terminate_date""), 1) == col(""installment_start_date"""
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),_LITERAL_,overview_terminate (dlc_data.db),terminate_month,LITERAL,"date_format('terminate_date','yyyyMM'"
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),terminate_month,overview_terminate (dlc_data.db),terminate_month,GROUPBY,
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),_LITERAL_,overview_terminate (dlc_data.db),terminate_month,LITERAL,"date_format('terminate_date','yyyyMM'"
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),terminate_month,overview_terminate (dlc_data.db),terminate_month,GROUPBY,
./disbursement/overview_disbursment/contract_terminate.ipynb,balance_vc (dlc_data.db),utm_source,overview_terminate (dlc_data.db),utm_source,GROUPBY,
./disbursement/overview_disbursment/contract_terminate-Copy1.ipynb,balance_vc (dlc_data.db),utm_source,overview_terminate (dlc_data.db),utm_source,GROUPBY,
./pcb/pcb_data_daily.ipynb,pcb_log (vc_fi_data.db),Cards_GrantedContract_MonthlyInstalmentAmount,pcb_data (dlc_data.db),Cards_GrantedContract_MonthlyInstalmentAmount,DIRECT,
./pcb/pcb_data_daily.ipynb,pcb_log (vc_fi_data.db),emi2,pcb_data (dlc_data.db),Cards_GrantedContract_MonthlyInstalmentAmount,EXPRESSION,col('emi2'
./pcb/pcb_data_daily.ipynb,pcb_log (vc_fi_data.db),Instalments_GrantedContract_MonthlyInstalmentAmount_Credit,pcb_data (dlc_data.db),Instalments_GrantedContract_MonthlyInstalmentAmount_Credit,DIRECT,
